"id","id_user","content","Description","amount","units","msg_type","id_category","cdate","mdate","validity","PictureFile"
"2531","191","Ticket Jeroen Leenders op donderdag 15/01/2015","Voorstelling 'Geen idee' Jeroen Leenders op donderdag 15 januari om 20u15, podiumzaal, Keizerstraat te Mechelen\n\nEr is geen show.\nEr is enkel Jeroen Leenders.\nEn wie is dat?\nGeen idee.\n\nWat definieert een mens tot wat hij is?\nDat is een vraag zonder antwoord.\nJe krijgt een beeld van wie iemand is, door tijd met hem door te brengen.\nEn dat is exact wat Geen Idee is. \n90 minuten die je doorbrengt met Jeroen Leenders.\n\n90 minuten waarin hij vertelt over de impact van debielen in het verkeer op de maatschappij, de energie dat het opvoeden van kinderen opslorpt, hoe vrouwen geprogrammeerd zijn om ongelukkig te zijn maar evengoed over herten en cakefarts.\n\nIn die 90 minuten krijg je, tussen de regels door, een glimp te zien van wie Jeroen Leenders werkelijk is. En dat liefste mensen is behoorlijk ongepast, behoorlijk ongehoord en waarschijnlijk ook erg hilarisch.\n\nEen organisatie van LiveComedy.be i.s.m. Cultuurcentrum Mechelen\n\nEnige voorwaarde: me nadien even begeleiden tot aan mijn wagen","15","ticket","1","36","2014-10-28 11:28:26","2014-10-28 11:28:26","2015-02-25 11:28:26",""
"2168","66","Haakles","Zin om ook van die leuke amigurumibeestjes te haken? Of een granny-deken? Ik leer je met plezier de beginselen van het haken. Blussertjes overeen te komen.","\N","","1","20","2014-05-29 10:35:03","2014-05-29 10:35:03","2015-05-24 10:35:03",""
"2170","127","hondenoppas tijdens vakantie","Heb je een lieve middelgrote kindvriendelijke hond in de buurt van Mechelen - Nekker / Bonheiden?\nDan willen wij hem graag uitlaten en verzorgen tijdens je vakantie, kort of lang.\nOnze meisjes zijn 10 en 12 jaar en dol van honden en poezen.\nGeef maar een seintje!","\N","","1","22","2014-05-29 23:45:39","2014-05-29 23:45:39","2015-05-24 23:45:39",""
"2171","127"," kinder autozitjes met afneembare rugleuning","2 stevige autozitjes met afneembare rugleuning en afneembare hoezen, vanaf 3 jaar afhankelijk van de grootte van het kind.\nGoede en nette staat, van bekende gekeurde merken.\nAls de rugleuning eraf is, kun je het zitje alleen gebruiken in de auto of in zetels of stoelen.","\N","","1","31","2014-05-29 23:47:55","2014-05-29 23:47:55","2015-05-24 23:47:55",""
"2172","127","autostoeltjes met afneembare leuning voor kinderen","2 stevige autostoeltjes voor jonge kinderen, kleuter tot lagere school.\nGoede merken met gecontroleerde productie\nafneembare hoezen, verstelbare rugleuning, als zitje zonder leuning te gebruiken\ngoede en nette staat","\N","","1","41","2014-05-29 23:51:35","2014-05-29 23:51:35","2015-05-24 23:51:35",""
"2173","127","gele glijbaan in kunststof voor schommel","gele stevige glijbaan in kunststof in goede staat voor schommeltoren, laag type.\nmodellen op Collishop te vinden","\N","","1","41","2014-05-29 23:53:08","2014-05-29 23:53:08","2015-05-24 23:53:08",""
"2308","143","eierdoosjes ","lege eierdoosjes voor wie zelf kippen heeft; ruilen voor eieren of blussers: overeen te komen","\N","","1","34","2014-08-25 19:18:36","2014-08-25 19:18:36","2016-04-16 19:18:36",""
"2561","226","Dagvers ontbijt aan de deur - verras je partner","Een verjaardag, huwelijksverjaardag,... Of gewoon zin om eens een ochtend te kunnen genieten van een dagvers ontbijt aan de deur geleverd. \nIk kom het voor je brengen.\nHelaas kom ik het niet tot op bed brengen, maar die laatste meters zal wel lukken denk ik. :-)\n\nNiet elk weekend lukt even goed, maar in overleg vinden we wel een datum. Rekening cash afrekenen of omzetten naar blussers.","20","","1","34","2014-11-01 17:00:00","2014-11-01 17:00:00","2016-10-21 18:00:00",""
"2564","168","Cd's van Gary Numan","","\N","","0","38","2014-11-02 09:40:16","2014-11-02 09:40:16","2015-01-01 09:40:16",""
"2565","222","Appelcake","Wie interesse heeft mag vandaag 02/11 of morgen 03/11 een verse appelcake komen afhalen!","10","cake","1","34","2014-11-02 12:03:20","2014-11-02 12:03:20","2014-12-02 12:03:20",""
"2300","63","rijlessen","rijlessen auto/motor\npraktische voorbereiding rijexamen","20","uur","1","15","2014-08-15 13:39:05","2014-08-15 13:39:05","2015-08-10 13:39:05",""
"2175","161","Uitleen identiteitskaartlezer","Uitleen identiteitskaartlezer o.a. voor belastingsaangifte","3","5 dagen","1","15","2014-05-31 01:38:33","2014-05-31 01:38:33","2014-11-27 00:38:33",""
"2301","190","cake bakken","Heb je bezoek en wil je iets lekkers presenteren?Ik bak 1 appelcake of 1 notencake met chocolade per aanvraag. Een week op voorhand aanvragen. Indien ik tijd heb lever ik aan huis in Mechelen stad voor 5 blussers. ","15","stuk","1","34","2014-08-19 20:42:55","2014-08-19 20:42:55","2015-08-14 20:42:55",""
"2181","197","Wired magazine US editie","Heel wat exemplaren te leen of te geef (5 blussers per magazine). ","5","magazine","1","37","2014-06-04 10:14:13","2014-06-04 10:14:13","2015-05-30 10:14:13",""
"2434","204","Samen boodschappen doen","Ophalen vrager en samen boodschappen doen","20","uur","1","31","2014-10-13 22:27:01","2014-10-13 22:27:01","2015-10-08 22:27:01",""
"2435","204","Haren knippen en kleuren","Haren van mezelf en de kinderen knippen en voor mezelf kleuren","20","uur","0","28","2014-10-13 22:30:00","2014-10-13 22:30:00","2015-10-08 22:30:00",""
"2437","204","Hulp in tuin","Mee helpen met eigen heggneschaar om onze haag te knippen","20","uur","0","21","2014-10-13 22:31:55","2014-10-13 22:31:55","2015-10-08 22:31:55",""
"2710","191","mandje voor bloemen","","5","","1","40","2014-12-06 21:08:45","2014-12-06 21:08:45","2015-03-06 21:08:45",""
"2510","221","Krachtvoer - Waarom Klaas geen vlees eet","ISBN: 9789061129189\n\nKinderboek\n\nAuteur: Antoinette Hertsenberg\nMet illustraties van Len Munnik","3","3 weken","1","37","2014-10-25 14:23:27","2014-10-25 14:23:27","2015-10-20 14:23:27",""
"2186","67","zwemles","ik heb een abonnement voor het zwembad Geerdegemvaart in Mechelen. Aantal blussers afhankelijk van gewenste dienst. Enkele mogelijkheden: aanleren zwemmen, perfectioneren stijl, motivatie, trainingsschema,... de vraagprijs is indicatief","20","uur","1","28","2014-06-10 12:39:33","2014-06-10 12:39:33","2015-06-05 12:39:33",""
"2187","67","verplaatsen van uw boot (via binnenwateren) of auto","Ik ben in het bezit van een vaarbewijs ICC\nen een rijbewijs B.\n\n","\N","","1","32","2014-06-10 12:43:51","2014-06-10 12:43:51","2015-06-05 12:43:51",""
"2715","143","hakselaar te leen","voor takken max. 2.5 cm - zelf af te halen of ter plaatse (heb geen auto)","10","dag","1","21","2014-12-07 14:09:02","2014-12-07 14:09:02","2016-11-26 14:09:02",""
"2720","7","Advocaat voor VZW's","Ik ben op zoek nara een tip voor een advocaat die gespecialiseerd is in VZW's.\r\nGaat om problemen van uitsluiting en gelden die doorgestort dienen te worden.\r\nVoor de duidelijkheid heeft niets met LETS Mechelen te maken.","2","tip","0","15","2014-12-09 12:59:44","2014-12-09 12:59:44","2015-01-08 12:59:44",""
"2537","11","Hond uitlaten ","Wij laten met plezier je hond uit!","\N","","1","22","2014-10-28 13:55:47","2014-10-28 13:55:47","2015-10-23 14:55:47",""
"2542","164","Happinez 2009-2010","13 stuks tijdloze Happinez tijdschriften uit 2009 en 2010. Voor gezellige leesavonden in de winter!","\N","","1","37","2014-10-30 15:03:08","2014-10-30 15:03:08","2014-12-29 15:03:08",""
"2557","85","2 zwembanden","voor een project ben ik op zoek naar 2 zwembanden van dezelfde grote.\nHeeft iemand er nog liggen en mogen ze weg, laat het maar weten","10","2","0","20","2014-11-01 11:41:49","2014-11-01 11:41:49","2015-01-30 11:41:49",""
"2558","161","Rood gevlamde lederen handtas van Marta Ponti","Rood gevlamde lederen handtas van Marta Ponti. Slechts 2 avonden gebruikt. Nieuwprijs was 130 of zo geloof ik. Graag goed bod.\n(De 2 metalen ringen 'klingelen' lichtjes tegen elkaar en kan daar niet zo goed tegen, nogal geluidsgevoelig ;-))","\N","","1","2","2014-11-01 16:20:02","2014-11-01 16:20:02","2014-12-31 16:20:02",""
"2650","228","babysit/knutselworkshops","Ik kom graag babysitten. Na kinderbedtijd vraag ik 10 blussers per uur i.p.v. 20.\n\nNog liever geef ik knutselworkshops aan kinderen tussen 6 en 12 jaar.\nMisschien kunnen we in de kerstvakantie een knutselnamiddag organiseren. Meerdere deelnemende kinderen betekent een lagere prijs, want ik hoef er niet meer dan 20 blussers per uur aan over te houden (incl voorbereidings- en opruimtijd).\n\nIk heb veel ervaring als "monitrice" bij CREFI (jeugddienst van de gezinsbond) en behaalde daar ook het attest van Animator in het Jeugdwerk.\nMaar wat belangrijker is: ik vind het leuk om kinderen aan te moedigen om hun eigen creatieve mogelijkheden te ontdekken.","20","uur","1","25","2014-11-25 12:08:27","2014-11-25 12:08:27","2015-11-20 12:08:27",""
"2651","228","grafisch ontwerp en lay-out","Ik ontwerp graag jouw kaartjes, uitnodigingen, brochures, logo's, affiches, website (WordPress)...\n\n+ ev. begeleiding bij bestelling drukwerk\n\nWie liever zelf aan de slag wilt met InDesign, Gimp e.d. maar af en toe wat bijstand kan gebruiken, kan ook bij mij terecht!","20","uur","1","20","2014-11-25 12:17:43","2014-11-25 12:17:43","2015-11-20 12:17:43",""
"2652","228","tuinhulp","Ik kom heel graag mee helpen in je tuin.\nSnoeien, onkruid wieden, zaaien en planten, planten inpakken voor de winter, groenten oogsten, gras maaien, het maakt me niet uit!\nIk werk graag in de tuin, maar heb zelf enkel een terras.","20","uur","1","21","2014-11-25 12:18:57","2014-11-25 12:18:57","2015-11-20 12:18:57",""
"2656","219","kinderoppas","mijn dochter Sien komt graag op jullie kroost oppassen.","10","uut","1","25","2014-11-25 12:38:15","2014-11-25 12:38:15","2015-11-20 12:38:15",""
"2657","228","fotografie, fotobewerking","- portretfoto's, bv. voor op uitnodigingen (trouw/communie), die ik overigens ook voor jou kan ontwerpen!\n- fotograaf tijdens evenementen, feesten,...\n- ander (artistiek) werk\n\nIndien gewenst maak ik daarna ook een foto-album en/of website met een selectie van de foto's.\n\nIk kan ook je bestaande of door mij gemaakte foto's bijwerken, bv. een persoon verwijderen of toevoegen, kleureffecten,...\n\nIk heb jarenlang ervaring met concertfotografie  en maakte ook portretfoto's bij interviews (vrijwilligerswerk).","20","uur","1","18","2014-11-26 11:15:06","2014-11-26 11:15:06","2015-11-21 11:15:06",""
"2658","228","copywriting/eindredactie","Als je teksten wil laten nalezen, vlotter wil laten klinken of volledig door mij wil laten schrijven, stuur me een mailtje!\n\nspecialiteit: paper en thesis","20","uur","1","15","2014-11-26 11:19:09","2014-11-26 11:19:09","2015-11-21 11:19:09",""
"2659","55","4 krukjes meebrengen van Ikea","Zoek iemand die 4 houten Frosta krukjes kan meebrengen van bij Ikea. ze passen in elkaar, dus nemen niet veel plaats. Kosprijs is 8 eur stuk = 32 euro. Ik betaal vooraf of achteraf zoals gewenst. Blussers overeen te komen.","\N","","0","40","2014-11-28 17:39:21","2014-11-28 17:39:21","2014-12-28 17:39:21",""
"2660","137","flesjes met druppelteller ","30 ml","1","stuk","1","42","2014-11-28 19:47:40","2014-11-28 19:47:40","2015-05-27 20:47:40",""
"2662","137","Kolomboormachine","Einhell SB 400  \r\n350 Wat\r\nweinig gebruikt, moet weg wegens verhuis","\N","stuk","1","39","2014-11-28 19:54:01","2014-11-28 19:54:01","2015-02-26 19:54:01",""
"2663","137","graskantsnijder","Black en Dekker\r\nweinig gebruikt","\N","stuk","1","21","2014-11-28 19:59:16","2014-11-28 19:59:16","2015-05-27 20:59:16",""
"2664","35","Babysit op woensdag","Ik ben op woensdag thuis, in de namiddag met mijn dochters van  vreugde 3 en 6.  Ik kan 1 of 2 extra kindjes "entertainen" of meer maar dan mogen ze niet te jong zijn hè. Ik wil ze ook halen 's middags op hun school.  Ik kan er 2 meenemen in de fietskar of ze mogen ook zelf fietsen, veilig naar huis.   10 blussers per uur is meer dan genoeg. ","10","uur","1","25","2014-11-29 22:32:42","2014-11-29 22:32:42","2015-11-24 22:32:42",""
"2711","191","plafondlamp","plafondlamp in glas","10","stuk","1","39","2014-12-06 21:09:58","2014-12-06 21:09:58","2015-03-06 21:09:58",""
"2654","228","kleine klusjes in huis","Ik kom je graag helpen met kleine klusjes in huis.\n- kasten monteren of demonteren\n- plankjes, kaders en meubeltjes ophangen (ook in gyproc muren, met de juiste pluggen kan dat)\n- parket leggen\n- verlichting\n- ...\n\nMateriaal in euro, tijd in blussers.\nKlein materiaal zoals pluggen en schroeven kan ik ook wel meenemen voor een symbolische blusser.","20","uur","1","40","2014-11-25 12:23:22","2014-11-25 12:23:22","2015-11-20 12:23:22",""
"2661","137","vuilblik van metaal","nieuw","2","stuk","1","40","2014-11-28 19:48:42","2014-11-28 19:48:42","2015-02-26 19:48:42",""
"2665","191","Ticket Gili op donderdag 5 februari 2015","Wat is controle?\nWaarom stelt het ons gerust om in elke situatie de touwtjes stevig in handen te houden? En willen we dat echt wel?\nIn CTRL krijgt het publiek een avond vol manipulatie, suggestie en zelfs hypnose. Gili experimenteert voor het eerst met de idee om zelf alle controle compleet los te laten. Het publiek bepaalt, beslist alles en mag de volledig controle overnemen. Geen enkele show is dezelfde. Is Gili – buiten zijn comfortzone - dan nog steeds in staat om verbluffende stunts uit te halen?\nComedian-mentalist Gili verraste vriend en vijand met zijn succesvolle theatershow Iedereen Paranormaal als antwoord op de media-tsunami rond Het Zesde Zintuig. Zijn vijf zintuigen zó goed gebruiken dat het lijkt alsof hij een zesde zintuig heeft: dat is het vak dat Gili tot een ware kunst wist te verheffen en waarmee hij vermeende paragnosten en helderzienden liefdevol belachelijk maakt.\n\nEen organisatie van LiveComedy.be i.s.m. Cultuurcentrum Mechelen\n","15","stuk","1","36","2014-11-30 08:35:40","2014-11-30 08:35:40","2015-02-28 08:35:40",""
"2712","191","spot voor aan plafond","spots","15","stuk","1","39","2014-12-06 21:11:06","2014-12-06 21:11:06","2015-03-06 21:11:06",""
"2655","228","huis(dier)oppas","Tijdens jouw afwezigheid kom ik graag op je huisdier letten, en natuurlijk ook op de rest van je huis (brievenbus leegmaken, planten water geven).\nIk heb een voorkeur voor katten en knaagdiertjes!","20","uur","1","22","2014-11-25 12:24:33","2014-11-25 12:24:33","2015-11-20 12:24:33",""
"2666","191","1 ticket Ali B Bekend(t) op vrijdag 13 februari 2015","\nDe belangrijkste verhalen uit zijn leven heeft Ali B zowat verteld. Tenminste, dat dacht u. Want Ali heeft veel geheim gehouden. Er zijn nu eenmaal dingen waar zelfs een knuffelmarokkaan met het hart op de tong zijn mond over houdt. Elk mens heeft zo zijn trots en schaamte en verborgen verhalen. Zo ook Ali. \n\nMet zijn vorige programma won Ali de cabaretprijs Neerlands Hoop. De jury schreef: Charmant, onbevangen, open en ad rem glijdt hij door de avond. Hij maakt er een feestje van voor familie en vrienden, waarbij hij luchtige verhalen afwisselt met diep ontroerende ontboezemingen. \nDaar is de jury dan mooi ingetuind want u voelt natuurlijk dat er meer aan de hand moet zijn. Het verhaal van de kansarme Marokkaan die het schopt tot publiekslieveling; te mooi om waar te zijn. En Ali weet dat u dat weet. Dus laat hij nu het achterste van zijn tong zien. Voor sommigen misschien een schok, voor anderen een opluchting, maar hoe dan ook; niets was wat het leek.\n\ni.s.m. LiveComdey.be","15","stuk","1","36","2014-11-30 08:37:12","2014-11-30 08:37:12","2015-05-29 09:37:12",""
"2670","191","1 ticket voor voorstelling Tine Embrechts en Karlijn Sileghem op zaterdag 6 juni 2015","Er zijn mensen die weinig of geen problemen hebben. Gelukkig bestaat daar opvang voor. Ze kunnen terecht bij Tine en Karlijn, die De Hersenhap hebben geopend, een stijlvolle speciaalzaak waar je à la carte problemen krijgt voorgeschoteld. Kleine probleempjes, onnozele probleempjes of breinbrekers, het kan allemaal.\nPersoonlijke, emotionele problemen zijn de specialiteit van het huis.\nEn er worden ook luchtige tussendoortjes aangeboden: onderwerpen om even vluchtig over te mijmeren, dingen waar je even bij stil staat om ze dan weer gauw te vergeten, zodat je als een blije mens de zaak weer verlaat.\n\nTine en Karlijn geven graag goeie raad, ze suggeren oplossingen en wijzen de liefhebbers en passant ook op trendy probleempjes waarmee je vrienden en kennissen op feestjes kan verrassen.\nDaarbij gaan ze zang en danspasjes niet uit de weg.\n\nMet Tine Embrechts en Karlijn Sileghem\n\nLive begeleid door Ronny Mosuse, Aram Van Ballaert en Hugo Matthysen","20","","1","36","2014-11-30 08:45:23","2014-11-30 08:45:23","2015-11-25 08:45:23",""
"2672","137","cirkelzaag","zaag om aan een werkbank te gebruiken en om planken of .. mee te zagen, het is dus geen kettingzaag","\N","","1","39","2014-11-30 20:02:14","2014-11-30 20:02:14","2015-02-28 20:02:14",""
"2677","219","meisjes kledij 13 - 15 jaar","verschillende kledij van mijn dochter , nu 15 jaar.\n","\N","","1","27","2014-12-01 14:04:37","2014-12-01 14:04:37","2015-05-30 15:04:37",""
"2679","191","boek 'Drie broers', helaas van een gerechtelijke dwaling","Op 26 februari 2002, 3 minuten voor middernacht, wordt in Stockholm, een 19 jarige jongen vermoord. Na een dramatisch politienacht pakt men 5 kerels op. Ze worden veroordeeld voor moord zonder vast te stellen wie de schoten heeft afgevuurd. Twee kerels waren er zelfs niet bij. Waargebeurd verhaal over de grootste gerechtelijke dwaling van Zweden.","5","","1","37","2014-12-01 14:39:03","2014-12-01 14:39:03","2015-11-26 14:39:03",""
"2680","191","Boek Wolven","Ecofin is de cel economische en financiële misdaden van de politie van antwerpen. Wanneer de Russische maffia neerstrijkt om daar de handel in drugs te regelen, ontmoet de cel een uiterst gevaarlijke gangster.\n\nBloedstollende thriller","5","","1","37","2014-12-01 14:50:02","2014-12-01 14:50:02","2015-11-26 14:50:02",""
"2682","191","DVD Prizzi's honor","Jack Nicholson en Kathleen Turner\nNicholson werkt als huurmoordenaar voor de invloedrijke miljonair Priizi. In het geheim heeft Prizzi echter de aantrekkelijke huurmoordenares Irene Walker ingehuurd. De 2 komen op het spoor van elkaar en er ontstaat een vurige relatie waarbij geen van tweeën het doel van de opdracht kent. Ze moeten elkaar uitschakelen in het belang van Prizzi en een paar dollars","2","","1","36","2014-12-01 15:23:49","2014-12-01 15:23:49","2015-11-26 15:23:49",""
